,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANDHANBNK,BANKBARODA,BERGEPAINT,BHARTIARTL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CHOLAFIN,CIPLA,COALINDIA,COLPAL,DABUR,DIVISLAB,DLF,DMART,DRREDDY,EICHERMOT,GAIL,GLAND,GODREJCP,GRASIM,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HDFC,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ICICIGI,ICICIPRULI,IGL,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,ITC,JINDALSTEL,JSWSTEEL,JUBLFOOD,KOTAKBANK,LICI,LTI,LT,LUPIN,MARICO,MARUTI,MCDOWELL-N,MM,MUTHOOTFIN,NAUKRI,NESTLEIND,NIFTY 50,NIFTY BANK,NMDC,NTPC,ONGC,PEL,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,RELIANCE,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SIEMENS,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TORNTPHARM,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK
PGHH,0.19091837675064494,0.14136186305301796,0.09949232124715807,0.17635183018897355,0.18267000731515762,0.11465335904912981,0.16547731195420354,0.16883721683312794,0.212901566482259,0.13416938789854693,0.20501750878850175,0.21387397491969382,0.19818290805522415,0.15020948396126071,0.1595583981829636,0.18403589219812716,0.1382966652906096,0.11952111091572576,0.19589656103886247,0.18481935345970846,0.1870760903193784,0.16841090428069985,0.1052607937520777,0.14134998839838703,0.13474971771930777,0.1524528453574448,0.10192270902813164,0.1669499995863838,0.1461265766004382,0.10587912050338605,0.1821156408653315,0.13561479663920742,0.0337198201219504,0.14524748679395816,0.17346092168222393,0.18238487384913157,0.090502866484814,0.1405124250922422,0.1582587008448541,0.12807268886038592,0.15562462566291987,0.12873519983472648,0.16458123938366892,0.1721451743882359,0.18296629373049045,0.17236236117335435,0.1302884926935007,0.1375627172636865,0.1304665582485046,0.13593174706377867,0.1946544111500328,0.08564194112200507,0.11328711658367749,0.17772000147816278,0.13238381291493548,0.13512026749495118,0.17441848249792077,0.16543221443416778,0.14337412204428876,0.008292859261204797,0.10526139051181173,0.18962558503492452,0.09537149247561627,0.11298402655596158,0.1907338068474463,0.17141135338468222,0.16232354625213422,0.14624142446508515,0.1285084659906196,0.1566101278024626,0.2553428953719253,0.23047257626094075,0.17443530028023535,0.1300923995071306,0.16451205803338972,0.13023497761984631,0.999999999999999,0.19121621641568878,0.11944967953174498,0.14340906593469724,0.058259459500331706,0.14715182423322998,0.17489771757030464,0.09962024060991659,0.11222567191639066,0.20385991102828724,0.15912538127156947,0.22982666719564807,0.10391914632188871,0.21584556484200815,0.15153843768490233,0.15071171619644802,0.10688872047987034,0.1536658164253998,0.1625177400431341,0.11275669623601078,0.2081824700611915,0.1445943297591217,0.17184989830549613,0.12481997780748903,0.03907083310567716
PIDILITIND,0.36940090327992103,0.24050888409311472,0.14849019868978913,0.3216795208990108,0.34141864242205466,0.24318401454165436,0.5450578206466663,0.2579776943226032,0.3333208308239019,0.33746992728010644,0.35497546390147033,0.22607269213579956,0.34344607304455677,0.2270404261500391,0.2400159896109923,0.45365339262779464,0.21349405414691505,0.25561377499778876,0.3034042042321649,0.2960321290760391,0.370331131877339,0.32017249017046195,0.1518944098169667,0.1918912536114687,0.3378570263296077,0.3731807717074986,0.24574278787594817,0.32093008505805165,0.270973682148918,0.19354222835368168,0.3573455633081347,0.1699311450531407,0.025792722362545345,0.30406973759769795,0.3550086027600339,0.3609524873483351,0.19981376582458035,0.23315713998024104,0.33451102128145327,0.2778138518761083,0.3144739463270406,0.3232687349897885,0.2888044481582871,0.30280069645310714,0.3715658161323737,0.32718386667124205,0.2613625617796973,0.2598588789036357,0.2651123327187238,0.21256762831225962,0.2765799790223746,0.136651404427445,0.2107390923165327,0.30053477996684524,0.23230437226355174,0.25761468670809984,0.30108521979442043,0.31152519698164954,0.3124827678860306,0.05966305996441433,0.2046526657151349,0.3504642274584849,0.1548675021153585,0.28779420067921835,0.4044419386759214,0.28128433730664,0.2978976243632099,0.2608580187287154,0.24075883434127854,0.33001874389360797,0.49216873145374573,0.412454797868386,0.23024242862533018,0.20363745683839576,0.1779313340004945,0.23268591294215596,0.19121621641568878,0.9999999999999999,0.2489933103076543,0.21487715944832309,0.17466314103031233,0.29679546332726114,0.2645930724180337,0.22159478132038973,0.23972972941494963,0.28633934683191997,0.35378009746840605,0.35567399766010194,0.18931179000435616,0.34130270377565997,0.27134338140392533,0.254797695822841,0.2276624709166029,0.2201335332077115,0.32506085537547896,0.15978040412632233,0.409255865147984,0.3231011020154146,0.2352038681410134,0.21575986776978895,0.15803595846382007
PIIND,0.275811293453499,0.20324652889542252,0.11765344793981716,0.232904983964435,0.26168908037170524,0.23793206681973347,0.23265472759763978,0.24642105718788082,0.24311856856686653,0.2367955214403389,0.28069262531358297,0.16734787694693987,0.26632696881421863,0.16897471073851508,0.20091258856179411,0.24705004613827788,0.1484048649843122,0.2579370410970151,0.24619312484799488,0.2680155030117354,0.2503541119127647,0.24381001369366,0.20220885607830966,0.17807852799079327,0.1678715034576043,0.2387060273710576,0.2297790835725882,0.2664971263794184,0.15541191529905934,0.22455076868392676,0.2581364977614118,0.20970397875616043,0.057550886503281246,0.21424963026599197,0.28072814763361426,0.24855636574454498,0.20261677015055457,0.20688578936505603,0.24998650661322006,0.23153663365635085,0.20943342603602974,0.2186380447665308,0.29665426041795223,0.241195029055452,0.18911239005846386,0.24821498938178177,0.22541102757554446,0.23580771190163724,0.21444381464555373,0.15363312200480062,0.24001714361669071,0.12465391977952718,0.18347787107107685,0.21784567220956805,0.1616125713747037,0.28714819302305344,0.2932075156223803,0.2538764010909396,0.2509197451599889,0.049883228739520294,0.19459149702267464,0.2677314896613978,0.20775925439747595,0.2239718988297634,0.24550488758093128,0.21954069273388155,0.27377029406087694,0.25143162068219826,0.2139811868567598,0.17789226473724046,0.38257942656196847,0.32080094861145925,0.20755873758871687,0.1985040425963729,0.1564654540025781,0.23650223207718551,0.11944967953174498,0.2489933103076543,0.9999999999999992,0.20465334112915148,0.18657086231868228,0.24512757660562923,0.2558730243689259,0.16893067641988668,0.21871616627067003,0.24381098019340583,0.23387072092815336,0.2790668690225498,0.2382058768271206,0.32556830275886645,0.2470468661321875,0.2504325159997671,0.19417555116147914,0.2147813437330183,0.25678319733415494,0.25064665267372604,0.31732892253592554,0.2572810445010111,0.2367963210614705,0.2130598649544894,0.071893255410862
PNB,0.2995470037785567,0.27824617116789435,0.19357122960289758,0.35474224226435164,0.29291274858099164,0.1585565575789066,0.16072468094853498,0.24722905860788455,0.40281588248529515,0.2258634984610482,0.2846632881071804,0.19233121419744836,0.2943646792505556,0.2297436650184107,0.742425831778604,0.21673489387530365,0.21907327863127304,0.2296376218873822,0.2761131622233969,0.2523874614253147,0.16673128177483548,0.2739393082262669,0.19548430787920368,0.297351592142618,0.12636824640836072,0.17571858630644463,0.19151884222059717,0.40829889146117304,0.19910520189414854,0.12496042371686641,0.25881173647437533,0.3149867557288643,0.024907784686743456,0.1528920171055505,0.31634351354666546,0.2570947150991661,0.10782013044380861,0.2541398153073541,0.2533833697149039,0.1887275513249691,0.27600006942070926,0.23996260694489835,0.330511585736402,0.2864273460551849,0.11007320293185555,0.4808347797801179,0.16045019638406757,0.20559774656283059,0.25138179499598395,0.19964878599134475,0.29023742399296587,0.14412172078357285,0.11925419834415875,0.30569541148509133,0.2614183274266967,0.3458100753913345,0.3314781673063138,0.22951221987346979,0.23870625234744278,0.04120621751326484,0.115060046798917,0.3683626026343102,0.18536638164957034,0.16198649426091538,0.29863713648895435,0.2311520415450735,0.27440536089762113,0.2535245070741905,0.11592711275393085,0.07602923462804789,0.4596751334136544,0.5285273713197414,0.33228292330392206,0.30477995654564327,0.28782372343114654,0.25681788923753046,0.14340906593469724,0.21487715944832309,0.20465334112915148,1.0000000000000002,0.24261278144950055,0.2473338755619495,0.4539919459274063,0.1794266156048896,0.18523762481994066,0.6898398144431362,0.24709873535351914,0.3567284368649632,0.20077136226669806,0.277953684388368,0.3600918106299985,0.35540083604481537,0.10865565134256511,0.174185428922664,0.2200813946034065,0.11546630923276442,0.31466554966511096,0.24039083816929585,0.3324295896546668,0.1280899121926482,0.2597430362923398
POWERGRID,0.25439362859818676,0.2038253461504437,0.0905152807461244,0.23946387138729341,0.2668497823738099,0.16027226142536352,0.1863082994082162,0.17801234671300845,0.2565697292322281,0.22689884775059857,0.24448039850809006,0.17081038546319605,0.22887256487133367,0.20362335882900817,0.2727484592495877,0.17695916257875977,0.2107549337650502,0.1804314488584373,0.2323553629735624,0.27038673846624484,0.14922450065846432,0.18645205941214452,0.19339118020605217,0.28094400986612333,0.15397709979764826,0.18819775615077125,0.17340419590606967,0.2808809460839538,0.1571533568269296,0.14953615777834545,0.21034117440844088,0.28940787473137874,0.06861973826712,0.15623127901834885,0.28884796555455733,0.19215943176825434,0.19661677816970655,0.2161589074901328,0.25800730135320094,0.17449853778225613,0.26307034315455446,0.2514708992948983,0.2811159263214738,0.2470471376023032,0.14138728176655757,0.29615910161292297,0.17643053389234994,0.2026540847673045,0.25100098139675114,0.14009942099586398,0.265738722210845,0.14695711017613414,0.17162773202415632,0.2928967539597718,0.25948708074683546,0.2675639471417286,0.3041384030188261,0.20523900356246128,0.2545698251278423,0.052239720021758924,0.14409700371410739,0.30920797497058,0.16356412027879208,0.18290402186673949,0.2434794315634262,0.13405668982164376,0.27438263383639316,0.21341632747562353,0.12575028136164135,0.1377044103886167,0.41405152049675853,0.3556543582050703,0.25139451501004983,0.4821288615567007,0.2876601246214926,0.19904955896713183,0.058259459500331706,0.17466314103031233,0.18657086231868228,0.24261278144950055,1.0,0.23072182462485546,0.30240662306163946,0.18729616864180193,0.22821049257371584,0.29220745233420364,0.2423925411783847,0.256323966531539,0.16752165950764017,0.22972719174804362,0.28664877577274445,0.2961025009546959,0.15822396154063703,0.1678861212760374,0.2191286191871807,0.1914295040640233,0.26589628085089384,0.2372246529477431,0.290135316339514,0.21585990795658425,0.07120769106809602
RELIANCE,0.30155923566549186,0.2662692907550557,0.1801939914159182,0.3538271532774659,0.3157089354981901,0.23208871057230773,0.3290660768462174,0.29299548750798643,0.3559283769794839,0.337666172135704,0.35279058301441324,0.19705320491090444,0.34725397310275397,0.22792124902016073,0.2681408558162466,0.29751967807960256,0.28718753886728515,0.26229030826853766,0.31768586847249136,0.34975102104594524,0.31943761969909135,0.29576654277261716,0.20709714066360285,0.3063815374369452,0.2204831632464642,0.28138017903607165,0.22820879916593195,0.35587306933496754,0.2544888197977748,0.2379812680029429,0.3132855910893974,0.3152516531179426,0.06497497576370831,0.2555290156554775,0.34554437692933004,0.2916087206310386,0.28235693891959723,0.26085510319238836,0.3980785521591689,0.3253533604158235,0.35450778665277355,0.3144392506616967,0.37288815625101934,0.3221327248644543,0.2897303720708182,0.3634729970444694,0.23976038350539475,0.325415747485574,0.2864443802479086,0.19727360582593595,0.26978866897608206,0.18423255243797465,0.270826789356264,0.31617685764176856,0.2463488705637119,0.3562007231664821,0.3799120710163146,0.3070266788860193,0.3728113623940597,0.04099040033453859,0.22388037799396057,0.35553588614595133,0.20044317532984288,0.24051110600450626,0.3828202489837169,0.2536026662491172,0.34904076835541703,0.3151302067855118,0.2176477361857917,0.25641139772980287,0.6511201587126874,0.4692456537865552,0.28914587077337334,0.254942464498505,0.3502095109843028,0.2642329253055546,0.14715182423322998,0.29679546332726114,0.24512757660562923,0.2473338755619495,0.23072182462485546,0.9999999999999993,0.331186136990118,0.22877035001712037,0.2699838165009584,0.3507117874764737,0.3071859193975121,0.3333735119613138,0.2671454948392387,0.354178583813834,0.36197447841162256,0.37174024191484295,0.2789614061226684,0.28080258494158605,0.29820742536915923,0.2587481731762778,0.37284520726809456,0.31035103403999287,0.33809941924648923,0.2634335178536053,0.06406748896927024
SAIL,0.39100307417650165,0.34454232048550515,0.2079490373237482,0.40553907512328247,0.3761755969952101,0.2522598099279557,0.2432119457908179,0.33423307454111517,0.4049195749013261,0.2956281058807428,0.3849423943909107,0.2636153049315734,0.3650904627204261,0.2584744913758141,0.4698733589802774,0.25918638932860694,0.3083082272926252,0.295939342923935,0.3277532888232097,0.3638583034465139,0.23579282292762277,0.34427374261202276,0.2541468000483381,0.3925105344938188,0.20683227305570503,0.2553119501635351,0.2541746565265504,0.47030285041509406,0.27122642413232845,0.20619281525937722,0.3256506184027863,0.38670186860387906,0.07908879856844173,0.18556697900114585,0.44921442009035334,0.3136091879678071,0.19436995059234044,0.26215844995432025,0.3394240213305319,0.2790928646612975,0.34480407252884504,0.3109702218345693,0.6255793018507354,0.36052426369706914,0.1780297817928936,0.43030585738446336,0.2373901316870515,0.2883657422875189,0.32536182809091735,0.22242450217628096,0.3450708522180683,0.20184551170238105,0.16888647629539247,0.36359866756683434,0.2976988863033902,0.6475735972866987,0.6445872728437035,0.30499590148911687,0.2777208278831044,0.045197193436511914,0.18998089624106054,0.437517860480296,0.2574261936096515,0.21910138502465903,0.3577835375759324,0.3092734080776321,0.3604712452760523,0.2847844044393719,0.18621021153802236,0.1611001142923729,0.5647853460533225,0.5099989087822397,0.5661963038587354,0.3857233729491195,0.398413323952763,0.30218954459389774,0.17489771757030464,0.2645930724180337,0.2558730243689259,0.4539919459274063,0.30240662306163946,0.331186136990118,0.9999999999999998,0.2039399795061746,0.27604304631894494,0.49261343438608396,0.3296933702666735,0.41567817939421103,0.31618049838813367,0.3968357251335292,0.44390773300433567,0.7312703493582094,0.1662810587015676,0.23072923595950134,0.2907660994949634,0.1894526149014972,0.423943824173014,0.32553132141011143,0.5748302343580807,0.21727221574974567,0.21760413475279466
SBICARD,0.1916220802888583,0.14028847934003763,0.11377069265400458,0.2337099715691438,0.17185973518836267,0.20864101561572096,0.2313457548442297,0.13978464227254553,0.26574974312146005,0.25414252845204705,0.31558763564754017,0.21819600859528723,0.3347485845196115,0.3088537379332996,0.24201240277706404,0.18331778690256603,0.13329412747294148,0.10453964698077077,0.2484297791532566,0.19870979902566763,0.1590873260803482,0.32322561802836786,0.06613222138408001,0.14207290657630786,0.13432627107328068,0.19634484244937103,0.13150929595701255,0.2215216402162558,0.19370793281386922,0.08891401437004542,0.23989590873256877,0.14285275059129118,0.0897939591273145,0.20232074674285477,0.21132923259040198,0.19471016697020196,0.21425954811146838,0.24035691725357636,0.32136317590786184,0.2825775142345265,0.27557885537799803,0.2511337101511186,0.22828737221312245,0.17452575889264543,0.1504738534188595,0.2731985554120512,0.23810086659681995,0.24258187209720686,0.19535927929540772,0.1619900270015095,0.270480621552905,0.14006115734421615,0.20147103326555577,0.1834700957842399,0.13714788632804897,0.18008972177848068,0.21736618865493154,0.19018080374179547,0.2741838047282618,0.09955729467257773,0.21789847077707009,0.22320138783077942,0.08144013070387199,0.1359454485459997,0.25303742165350995,0.13171917095183278,0.24686792084212422,0.203115127634899,0.21178533942903816,0.14293227208235437,0.3836458547499105,0.36889082995823586,0.18635265370130508,0.18279023588687898,0.18231086090999737,0.18053549689807133,0.09962024060991659,0.22159478132038973,0.16893067641988668,0.1794266156048896,0.18729616864180193,0.22877035001712037,0.2039399795061746,0.9999999999999997,0.2675246334502476,0.2493000212899307,0.20210951785389872,0.22719910456903833,0.14335853427101855,0.203319381488406,0.2325910383967858,0.1890820665641602,0.19420264763586145,0.21320615188840292,0.22693911350720727,0.07711869219288646,0.22329989639995546,0.21769471604668797,0.1873235934680971,0.24203695006106005,0.08687490119778211
SBILIFE,0.2538657386046563,0.18521649002250257,0.17079117071828726,0.24593691525688163,0.24624851348526935,0.20396677656572962,0.22428735890813875,0.18466486376950642,0.29777943764606496,0.2746133562323053,0.33288629892722166,0.2064315890981057,0.3032543405784515,0.23300221647703437,0.19518982022796877,0.17625877344621205,0.20019668291009599,0.16372318315326262,0.2559355315465394,0.224472337128086,0.2236461915314358,0.29775731547575024,0.12619505557445057,0.19183595567926742,0.1799412143069618,0.2578587684448939,0.14927766479609084,0.27464548355279095,0.24634015514478944,0.1305274196646229,0.23046239993658216,0.1959116333174735,0.024749708049767165,0.19124614403773377,0.29989305945368017,0.20295653040727407,0.1841345296835214,0.3244904666344961,0.3070355680274018,0.5191911336119802,0.30456631329831424,0.24398410954592556,0.2846236559792549,0.16502923114824883,0.2527942753778927,0.32192149343208964,0.4060657129181788,0.5082157540365921,0.23759833265063354,0.1797609496907618,0.3265232880333723,0.1437922545067523,0.17657827518966374,0.19932475388565654,0.2129965337009079,0.27260196210209964,0.3047865079512487,0.20800566015338287,0.2824516219234584,0.051208147386186044,0.22974573170451912,0.31724593832281034,0.11428585112449907,0.2027831090683168,0.2824654552061668,0.2116737363956331,0.2847992023419964,0.2752647919903636,0.2547943985296115,0.24585998964154546,0.4352355551722018,0.38169990878857785,0.20814075641422058,0.226409482341471,0.19827177487812656,0.23351306399582825,0.11222567191639066,0.23972972941494963,0.21871616627067003,0.18523762481994066,0.22821049257371584,0.2699838165009584,0.27604304631894494,0.2675246334502476,1.0000000000000004,0.259977338009576,0.21606042767866274,0.27558668274065873,0.1675108533025225,0.24470731677224838,0.23664267836932884,0.2619096796060191,0.1712162152656337,0.21043276624093255,0.2694624560823391,0.1419214755066716,0.3034280804128774,0.2714138581473623,0.20415430468979812,0.1996680068444475,0.0325512189069732
SBIN,0.39267400801583896,0.3344850208611793,0.1826984678671541,0.4085480968069126,0.4127433994407645,0.2195307679141361,0.26541195646959215,0.3089021665830889,0.5730377836859897,0.31499031752729856,0.4097841332221541,0.26925635059337066,0.4179142318620155,0.31567512781005114,0.7414586466160111,0.2839272713176879,0.28143470490395966,0.2516283675180402,0.3569716269156257,0.34633956664396753,0.252077487220841,0.36457837975791996,0.21725549751916334,0.3255976939947552,0.18454553885824423,0.23912482174431973,0.23361433614147803,0.5027327677477869,0.2533565949468696,0.16183579396433234,0.33353194991707186,0.35132628075905664,0.03086717390065308,0.2165924940057565,0.43836942368215576,0.3249633040815768,0.16815579372072026,0.29833070141880547,0.4321136842208229,0.2731692665138991,0.45123749108879874,0.3139216785133109,0.4550772525874634,0.3600454443064954,0.21465867705141736,0.6817123735202024,0.23208763330531285,0.29759731920515137,0.26967575012663353,0.2571208942803066,0.40758427393975555,0.19240863017004337,0.20165965290332005,0.3622787711402453,0.3270355080863248,0.41486763209191585,0.41132310217254714,0.3105031865770336,0.36568982293967084,0.03957568700483847,0.16054301684077543,0.5200367666894511,0.19254858368803218,0.2068575761855165,0.40330192286306804,0.27136306414812394,0.39805400350320586,0.30597949217887466,0.19669053568549003,0.16003372012937153,0.6546757809633846,0.7496445843494194,0.38860143559160387,0.34790810340119904,0.33854580974078996,0.30853340771220233,0.20385991102828724,0.28633934683191997,0.24381098019340583,0.6898398144431362,0.29220745233420364,0.3507117874764737,0.49261343438608396,0.2493000212899307,0.259977338009576,0.9999999999999991,0.3488417392725908,0.4305488087674148,0.2277139506864019,0.3622770885245145,0.4335325447086232,0.45334895554329774,0.17902109613862383,0.23139654795912928,0.28619240655851463,0.16294659020910848,0.4527546502396921,0.3113795405549684,0.39628111665977794,0.1981476557392798,0.2244537769410378
SHREECEM,0.5342653732270768,0.2786453780236547,0.1727429107280826,0.33382820484053666,0.49651039642027417,0.25401206751771627,0.35057498052614855,0.27901434186793983,0.35250681451091453,0.2964971689121133,0.36194305587207004,0.2586268062777169,0.33532292065444197,0.2698292787016402,0.2865434473883808,0.3191994112228291,0.2484558337448823,0.20049911352490982,0.3516806578682216,0.31862022184322786,0.3291172874823155,0.30328485114080267,0.19941165490645074,0.24545140980169197,0.2730047518667196,0.2893356258269174,0.2308956561276481,0.36174391980930537,0.269646630680251,0.1988176063447877,0.34755817449913506,0.2477346242296619,0.05239571610471385,0.24975439299155996,0.43784499560757056,0.33031866225071554,0.21592192705758426,0.27039201551893277,0.3590343513192097,0.27651925118363757,0.3758615996808235,0.3179552335952843,0.36355872121568056,0.2736839501998051,0.2755831780762052,0.37856739902402115,0.21563543042232985,0.27631251873730867,0.27982309810313505,0.20049219354916362,0.30520069047963877,0.2021781341272329,0.20232298041638333,0.28236339911999314,0.22804669818929935,0.3483562888115524,0.3558426402375499,0.32004299294665123,0.31829316761029613,0.08682048789016562,0.1929218484670156,0.40280974991708646,0.19310496388406787,0.32564002799600755,0.3583361034301986,0.2620132484890466,0.35273860114017813,0.2782724915751184,0.20727933801675288,0.29770695507812145,0.527238089040322,0.45503615060439906,0.28302660677713454,0.2678726959909491,0.24025910443581544,0.28641430331453527,0.15912538127156947,0.35378009746840605,0.23387072092815336,0.24709873535351914,0.2423925411783847,0.3071859193975121,0.3296933702666735,0.20210951785389872,0.21606042767866274,0.3488417392725908,1.0,0.383449542205981,0.24294650815811591,0.32571612596951677,0.3133139350262681,0.3360402778858079,0.23650008077564016,0.2540983320087397,0.3178229663856664,0.20790777912499606,0.5575292701624499,0.2991028641984372,0.28288739616698116,0.22021917941394079,0.12615649218248046
SIEMENS,0.41702653313234106,0.34944552671691,0.1921223723397797,0.4144221745158457,0.4134989599341719,0.2727607070647975,0.36648039774278435,0.3172475110789576,0.43754400755855594,0.3608206228411723,0.39714526692816154,0.2760417173237604,0.4027311285946228,0.25228152607960885,0.3808489964993258,0.3394874246459767,0.29363594884367666,0.3032235864941855,0.39773400496812017,0.3509783948846444,0.30484956288157816,0.35563004790560915,0.24538333169463594,0.2862968728923474,0.2974899125800184,0.3168316049880049,0.26504246534710046,0.42783711539077207,0.2739820374662057,0.21162377295829957,0.38243019852758686,0.3269443877694478,0.06054675748267731,0.30952619069583676,0.4274145147291349,0.35609357234078814,0.2365693681559767,0.28810780670802255,0.39828931656783423,0.29917119542999143,0.3991569213956828,0.35158116921928384,0.3978885226588412,0.32601506091118687,0.28337688777492126,0.41817136962032725,0.25331754535714024,0.305504414222879,0.32437397139487006,0.23754013030324445,0.3368416032986019,0.19787508706205745,0.2469894684485422,0.35692953414995443,0.2871044679670116,0.37951994642180975,0.4047087989085262,0.3444894032730272,0.35765736996647474,0.057888318070525614,0.18438868855202573,0.5124679257988789,0.2132583941132773,0.3021897663865255,0.4102992161462609,0.2874098922621233,0.3637042600664401,0.3244641693644813,0.21264726219515834,0.25665244855438124,0.5886500473250255,0.5224603334368086,0.3872867176549576,0.2989567210341486,0.3032271645100243,0.30683033946141863,0.22982666719564807,0.35567399766010194,0.2790668690225498,0.3567284368649632,0.256323966531539,0.3333735119613138,0.41567817939421103,0.22719910456903833,0.27558668274065873,0.4305488087674148,0.383449542205981,1.0000000000000013,0.27349504720249723,0.3934315374562905,0.40822754566285,0.3855444033272445,0.21082077133607205,0.24910952882186957,0.3460378359316994,0.2096193299537601,0.45657240807461397,0.36142246286568647,0.3864770714213571,0.25432181232070833,0.13400968860039308
SUNPHARMA,0.26303554937474116,0.24163011788901856,0.11968613552327462,0.2596578947342738,0.274503176062363,0.24128718049252995,0.18678148289191174,0.42938311459781775,0.22574425610419496,0.23717796015041137,0.23663828522994093,0.14347065133713108,0.2083057718113859,0.1072148597961763,0.21788376289486455,0.17856224709074725,0.20182830934461587,0.32364987292006303,0.23337427323665288,0.23290552599351497,0.23467900033578157,0.14558143056361142,0.44007126747209957,0.22389674510682536,0.16160347556666005,0.27073388692877515,0.3220441050424603,0.2955326067615254,0.15909808836956735,0.3903962376697051,0.21143326897097672,0.23061322789390507,0.062358170094218617,0.20704615884368036,0.3081509234760053,0.21557973655483298,0.2000540882757493,0.1748409420767247,0.21554413817484241,0.21224909128808192,0.1961627391630031,0.21116365726777103,0.28327693421642963,0.21111505241336292,0.21188228489932645,0.2356553652349595,0.18248354812849582,0.1849771511936885,0.21414386320045545,0.11687881027871641,0.18051858549199076,0.14337452903217157,0.1868899915517819,0.21064435970385476,0.18978241261432763,0.2861728796512431,0.2829012236783728,0.20707980410292612,0.23173146490479057,0.03610616167977111,0.1891775232701003,0.2547476313716214,0.46219359704686525,0.23327428919441967,0.22143177028146727,0.2840503417331141,0.25221303861113514,0.23136700660895204,0.17092113511137919,0.16946123010083586,0.4023436598062763,0.28924905265157175,0.2452966887133637,0.2293640541063268,0.21604018032540145,0.22829971596927964,0.10391914632188871,0.18931179000435616,0.2382058768271206,0.20077136226669806,0.16752165950764017,0.2671454948392387,0.31618049838813367,0.14335853427101855,0.1675108533025225,0.2277139506864019,0.24294650815811591,0.27349504720249723,0.9999999999999998,0.29810444532603186,0.2587347779073797,0.2972534734858363,0.17429271791011153,0.24407048966789446,0.20699439117673674,0.3185621159962709,0.2718768273555853,0.20385335258716292,0.24582904259784108,0.20007988156772605,0.11320197534808973
TATACONSUM,0.37497125312030427,0.33311018925336544,0.16355758229681294,0.3903243713070304,0.37228452560483083,0.290221403589482,0.36047164383389846,0.35790504914897026,0.34919560549755335,0.3214315730082182,0.394398928143399,0.24449507326659034,0.39762472628464707,0.2200518464698299,0.3157565552388267,0.3582161806268411,0.267520432017684,0.32122610150536973,0.35001813260509257,0.3303491817787375,0.39098994839208456,0.3762431820567124,0.2975142863460375,0.2469223778873115,0.30631405748604784,0.34609255924027615,0.292201814959708,0.4378669696984177,0.2642038701121083,0.23029083601727834,0.3502331982900282,0.2901453203397456,0.02927496769362721,0.30900339187116177,0.3972880007802725,0.3542202589278761,0.25302851899125245,0.24505018656507682,0.3239370336599896,0.30901253332886836,0.3123203086781375,0.31619835806853935,0.3754265387310278,0.2975208062965011,0.3171585367840051,0.34658173687635274,0.26506682255274894,0.354803215666932,0.32162250349986043,0.2248171037050703,0.2842552361925878,0.21805414680831822,0.2419933309907803,0.28933316090676964,0.256430660630046,0.39127714996756385,0.38916512691800065,0.3739184862860666,0.34930076598703347,0.0599961526186248,0.2703961707935818,0.3792074725431413,0.2584985310823858,0.30183640294644526,0.3975325987857942,0.35177933168502473,0.35581989173875456,0.3365607642744179,0.233719833342395,0.2891855660871155,0.5432167345674832,0.44615645034069906,0.3062958606971493,0.2958186526657476,0.25685793108254035,0.26601308474313734,0.21584556484200815,0.34130270377565997,0.32556830275886645,0.277953684388368,0.22972719174804362,0.354178583813834,0.3968357251335292,0.203319381488406,0.24470731677224838,0.3622770885245145,0.32571612596951677,0.3934315374562905,0.29810444532603186,1.0000000000000004,0.37984597802350983,0.38962483538644244,0.233906083389908,0.2918054996133119,0.3472755904472292,0.27977139833564,0.41628462318103715,0.3396147992005862,0.32540405719463894,0.23369752519890016,0.1239446822150275
